--these should be multiplied by 3
0,3.24470655567
1,2.64914584667
2,2.652426955
3,3.642070819
4,2.639064289
5,2.69487751867
6,2.98078193
7,5.806765345
8,2.65730944133
9,6.48150463533
10,2.63547034333
11,2.662751569
12,7.271897765
13,2.618081115
14,2.65687637833
15,7.99143078033
16,3.310033623
17,2.61712819767
18,4.42694289133
19,10.7276129433
20,2.552033133
21,11.3460019697
22,3.61694662433
23,3.67266661367
24,2.77455790433
25,2.646451645
26,3.79144213
27,14.1744163347
28,2.756075407
29,2.64222487933
30,2.755520724
31,3.96050733867
32,15.496096693
33,4.027132985
34,16.1991469523
35,0.317237120667
36,0.326745281667
37,0.303280776333
38,1.31951245267
39,0.683955047
40,0.696840807
41,0.701076581333
42,0.871188215
43,2.74335843433
44,0.686180672333
45,0.705546695667
46,0.909579890667
47,0.939748569
48,3.338541861
49,1.11952368267
50,1.13525735533
51,1.157806985
52,3.72022380233
53,1.11224293667
54,1.40945063633
55,4.373710656
56,1.105269961
57,1.073915214
58,1.11833923567
59,1.507287175
60,1.144673169
61,5.76977831833
62,1.14269667233
63,1.569687894
64,6.16824824933
65,1.632414267
66,3.171268593
67,1.63219919833
68,1.84397067667
69,1.64049805433
70,1.65893717733
71,1.928624255
72,6.12097437667
73,1.63123199467
74,1.685591691
75,6.804427433
76,1.64557225767
77,2.16315433133
78,2.27099160267
79,1.689301899
80,9.23302448333
81,1.67090876333
82,2.52180313
83,2.29742658367
84,2.34781577433
85,2.300308252
86,8.67525596367
87,2.320717074
88,2.30417510533
89,11.4209342127
90,2.294309326
91,3.168929618
92,12.02167146
93,2.289260652
94,2.427389129
95,2.39750539133
96,3.393287856
97,14.2773945877
98,8.33948476833
99,10.9958531577
100,28.3758567127
101,9.36159466533
102,11.1297789887
103,23.651305642
104,10.344466195
105,12.3690816343
106,14.5567707907
107,61.7610012637
108,15.5304445283
109,95.8502096757
110,14.4229364483
111,17.3782643683
112,170.302010297
113,19.852873445
114,14.091238768
115,13.7893360213
116,14.031075306
117,14.9960831233
118,13.8234881203
119,14.0917619113
120,17.9350228233
121,14.0149010963
122,14.612961151
123,14.1848972287
124,18.4243820677
125,14.4678383647
126,13.9323221377
127,18.3465361673
128,661.980661716
129,13.8050568893
130,315.785352223
131,21.4819839343
132,14.194545642
133,87.756020752
134,14.2727273973
135,17.9152861873
136,13.8714286747
137,19.7683602337
138,14.3764150267
139,14.6411703237
140,14.0490690303
141,14.3103174247
142,19.58096815
143,13.9597088863
144,14.2122407523
145,19.5983707837
146,13.9672520437
147,60.4982532093
148,13.9642410023
149,20.4271293163
150,15.7884110077
151,67.7868744297
152,21.722129433
153,69.1815441727
154,16.2229136793
155,16.7239377583
156,22.7462772587
157,18.5139276243
158,10.9187871913
159,11.1969577607
160,14.593630169
161,13.1601741847
162,13.0961129673
N/A 
