0,243,11.263351804
1,245,3.368372496
2,250,5.065737664
3,272,5.561261913
4,283,42.327274053
5,290,12.621955439
6,293,5.507937436
7,298,10.266144034
8,302,9.841696184
9,306,9.886480343
10,328,3.734914355
11,331,56.651650418
12,338,12.249724917
13,340,3.837599825
14,349,3.503355608
15,351,16.475597324
16,352,3.262950474
17,358,5.404614094
18,359,19.846904604
19,375,27.621364868
20,391,39.129610964
21,399,39.287570518
22,401,5.411045741
23,405,5.365513087
24,428,4.778946152
25,436,4.67295766
26,440,4.821278318
27,442,19.100141459
28,459,79.328345667
29,460,4.521166901
30,464,4.58673589
31,465,7.486252021
32,466,17.284330566
33,473,7.603943417
34,480,7.411913342
35,502,12.965137678
36,517,6.772512262
37,519,54.638268879
38,520,3.293511053
39,521,6.534359482
40,522,12.607518159
41,524,3.332181126
42,526,12.482788649
43,538,14.959431129
44,541,7.393192303
45,542,14.028994747
46,550,16.707553572
47,555,80.294171109
48,556,4.194079759
49,564,4.601077564
50,574,17.492433478
51,594,27.94602466
52,595,104.782973241
53,598,18.658928224
54,599,100.61114882
55,608,4.436768858
56,609,8.527903659
57,617,10.407232886
58,620,5.546727419
59,639,118.801631781
60,643,116.554222784
61,644,4.678096345
62,656,3.198220029
63,663,51.549506008
64,678,11.545818618
65,679,61.96022432
66,686,14.94340903
67,692,3.293840323
68,700,4.136262051
69,706,15.793820328
70,713,7.785899094
71,714,17.674732593
72,722,14.841902984
73,725,7.204437371
74,729,8.050784289
75,734,19.370202141
76,744,4.170425258
77,750,21.940264102
78,755,99.443492491
79,758,22.653367148
80,759,105.005932388
81,765,7.520366962
82,766,20.542200061
83,770,24.217271677
84,774,24.612776509
85,782,26.639131844
86,784,5.13953656
87,792,6.012255155
88,802,28.310855733
89,807,131.814232673
90,809,7.962566701
91,813,11.782765362
92,829,10.211924102
93,837,9.924078914
94,861,11.821322745
95,870,32.764090943
96,872,5.316133426
97,878,33.252850816
98,882,29.794822939
99,891,170.729820498
