0,243,9.262344765
1,245,3.428405936
2,250,4.672681082
3,272,5.39966894
4,283,33.254726554
5,290,12.037364522
6,293,5.696494494
7,298,8.748454487
8,302,9.358118032
9,306,12.445245026
10,328,3.632044018
11,331,51.927604068
12,338,11.732871022
13,340,4.418684538
14,349,3.723503419
15,351,14.905905861
16,352,3.272089028
17,358,5.231727529
18,359,17.745366947
19,375,23.837373134
20,391,31.064724938
21,399,36.341050325
22,401,5.329479823
23,405,5.652164516
24,428,4.801549934
25,436,5.625909869
26,440,4.999073624
27,442,16.29188985
28,459,66.905474894
29,460,4.80053137
30,464,4.626152685
31,465,10.327844226
32,466,17.926859245
33,473,7.932107416
34,480,5.440767656
35,502,11.696640941
36,517,6.915407528
37,519,48.471570073
38,520,3.307302914
39,521,6.931874513
40,522,12.874856195
41,524,3.37271091
42,526,12.52897139
43,538,15.213895014
44,541,7.023722966
45,542,15.046812713
46,550,15.920706488
47,555,66.009853796
48,556,4.175579004
49,564,4.468027966
50,574,18.739161107
51,594,22.958415566
52,595,81.22224382
53,598,16.302921391
54,599,81.686495711
55,608,4.734760213
56,609,8.310603431
57,617,8.541534918
58,620,7.82605472
59,639,100.937128187
60,643,97.31151685
61,644,4.772042933
62,656,3.184662402
63,663,41.069312327
64,678,11.283351011
65,679,47.274770283
66,686,12.597846013
67,692,3.356023614
68,700,3.515261293
69,706,15.581777851
70,713,7.038157433
71,714,15.154392948
72,722,15.550637609
73,725,7.168368737
74,729,8.031005786
ERROR: 75,734,7.994852982
76,744,6.168852329
77,750,25.033894863
78,755,84.030324601
79,758,19.269436018
ERROR: 80,759,11.509640333
81,765,11.036489827
82,766,27.48702856
83,770,23.003685192
84,774,26.081076201
85,782,23.03464758
86,784,7.060768532
87,792,7.136173242
88,802,25.798078951
89,807,103.818589943
90,809,8.314513446
91,813,8.458379161
92,829,8.625881905
93,837,11.210163921
94,861,13.465535156
95,870,26.345334387
96,872,6.29037815
97,878,31.206391351
98,882,31.030534779
99,891,131.629894065
