0,243,8.369817534
1,245,3.254082564
2,250,4.71874784
3,272,4.996942827
4,283,32.653101856
5,290,8.85074679
6,293,5.386805666
7,298,9.134787524
8,302,9.429920744
ERROR: 9,306,10.737153851
10,328,5.696988424
11,331,48.794144835
12,338,13.831234711
13,340,4.313296883
14,349,3.653959415
15,351,13.960457851
16,352,3.286305016
17,358,5.351690735
18,359,17.939444038
19,375,21.927422813
20,391,27.598838249
21,399,33.694921558
22,401,5.363848755
23,405,5.905068876
24,428,6.859127573
25,436,5.202049656
26,440,5.788070114
27,442,16.074898544
ERROR: 28,459,23.008008563
29,460,9.816483498
30,464,8.46464234
31,465,11.659022384
32,466,20.471734682
33,473,11.284932481
34,480,8.981363042
35,502,11.875836214
36,517,6.724668978
37,519,46.465642179
38,520,3.317233489
39,521,6.754404089
40,522,12.77515604
41,524,3.368818159
42,526,12.598156821
43,538,13.502861287
44,541,7.139087001
45,542,13.440971953
46,550,15.232971207
47,555,61.33873846
48,556,4.126981857
49,564,4.605269288
50,574,14.759169705
51,594,17.143336081
52,595,73.41447853
53,598,15.83022925
54,599,76.352097898
55,608,4.586275906
56,609,8.142923586
57,617,7.989333364
58,620,5.531586528
59,639,84.422498022
60,643,84.428510739
61,644,4.969537628
62,656,3.217719162
63,663,37.677621703
64,678,10.610044571
65,679,42.717377005
66,686,10.985089698
67,692,3.378822186
68,700,3.451745549
69,706,12.780113549
70,713,7.109760794
71,714,14.274325818
72,722,14.373227974
73,725,6.970096173
74,729,7.190842739
75,734,13.128428593
76,744,5.12339257
77,750,14.055603451
78,755,72.454808426
79,758,19.316918858
80,759,74.688780861
81,765,7.859179097
82,766,18.548420847
83,770,20.267727839
84,774,19.715478662
85,782,20.376439522
86,784,6.579289619
87,792,5.112599007
88,802,19.973621647
89,807,91.220356351
90,809,7.863738319
91,813,7.983821565
92,829,11.504156207
93,837,9.510308333
94,861,9.106323721
95,870,22.365546891
96,872,5.701531763
97,878,24.54904579
98,882,24.615289045
99,891,118.126791735
