0,243,11.599524252
1,245,5.996163256
2,250,8.132907454
3,272,6.589484066
4,283,30.941172183
5,290,12.784626537
6,293,8.85011884
7,298,13.950717654
8,302,14.601234785
9,306,15.048351519
10,328,6.593295556
11,331,53.407272712
12,338,18.779891561
13,340,6.754835392
14,349,6.74318055
15,351,16.98417039
16,352,5.7909525
17,358,9.870308872
18,359,20.388785504
19,375,29.291626787
20,391,35.998011755
21,399,37.946197845
22,401,9.888689657
23,405,10.857491669
24,428,7.70324128
25,436,7.907085226
26,440,7.478958534
27,442,24.083197291
28,459,71.5742331
29,460,7.430013176
30,464,7.548958978
31,465,13.239742069
32,466,27.816992586
33,473,14.230843643
34,480,7.886784972
35,502,17.731158485
36,517,9.879411277
37,519,31.129744901
38,520,6.075508678
39,521,10.017102759
40,522,20.098890969
41,524,6.070477165
42,526,19.744325082
43,538,19.708742565
44,541,11.164676785
45,542,23.107271807
46,550,21.63122822
47,555,45.839859959
48,556,6.978983304
49,564,7.417673943
50,574,25.184816781
51,594,26.720949686
52,595,70.853862484
53,598,29.643292238
54,599,66.999078381
55,608,7.580732301
56,609,14.877445798
57,617,16.288705525
58,620,7.636619862
59,639,95.231335228
60,643,93.450153232
61,644,7.670526165
62,656,5.349148743
63,663,26.711135411
64,678,16.788050105
65,679,30.615560428
66,686,17.824115178
67,692,6.074333865
68,700,6.30275004
69,706,20.249756092
70,713,13.811631586
71,714,21.024235939
72,722,24.041249575
73,725,11.898326644
74,729,12.857497411
75,734,26.192041295
76,744,7.372181034
77,750,27.349132173
78,755,61.369502636
79,758,31.250542721
80,759,65.425505248
81,765,17.956157524
82,766,27.78538197
83,770,32.118579351
84,774,32.951039498
85,782,33.053392311
86,784,7.663639272
87,792,7.586858946
88,802,34.857244862
89,807,89.341054438
90,809,16.728627704
91,813,18.851717227
92,829,19.396343197
93,837,18.346281175
94,861,19.754669441
95,870,43.570908903
96,872,8.028546483
97,878,44.325531338
98,882,46.04379103
99,891,136.516084019
