0,5.423334681
1,5.992091674
2,5.648521366
3,19.560766432
4,6.447354859
5,29.546450291
6,13.134447806
7,31.767205896
8,17.837410061
9,58.859453699
10,11.780511308
11,34.271412566
12,24.419698745
13,82.904911429
14,14.76614646
15,33.608976303
16,28.557507245
17,101.193164601
18,14.861638426
19,37.541917845
20,32.747184151
