N/A 0,0.0
N/A 1,0.0
2,6.869420828
3,16.57421687
4,6.850620105
5,6.164465621
6,25.852828362
7,6.242837718
8,8.073915477
9,32.792632591
10,0.233958588
11,0.233958588
12,0.233958588
13,0.846547763
14,0.846547763
15,0.846547763
16,0.846547763
17,0.846547763
18,0.411271224
19,0.405349615
20,0.781166554
21,0.622699882
22,0.622699882
23,0.622699882
24,0.622699882
25,0.622699882
26,0.622699882
27,0.622699882
28,0.622699882
29,7.601806334
30,7.995241908
31,33.156091808
32,34.570274969
33,44.825752727
34,16.702883156
35,10.028604945
36,17.147829815
37,9.700936363
38,8.24803364
39,11.726225638
40,8.367221276
41,15.15853703
42,9.737057717
43,55.498573824
44,20.736900784
45,20.796297103
46,9.582825146
47,22.605477596
48,11.471705809
49,78.843435062
50,23.030322517
51,11.578492078
52,10.89237442
53,11.658787206
54,7.242505375
55,14.488302498
56,10.46020185
57,53.129071261
58,8.415913539
59,8.411451088
60,9.357756847
61,10.572403711
62,11.556729776
63,9.802015778
64,28.004093279
65,11.86813576
66,10.425484892
67,91.255759748
68,26.619648434
69,102.035363989
70,26.673911806
71,114.253569876
72,9.848404977
73,9.7337315
74,10.014623366
75,7.49529432
76,8.787724325
77,7.825653692
78,17.816719766
79,10.684710492
80,53.338832723
81,19.943993808
82,81.911695215
83,8.419984743
84,21.087888429
85,69.728451478
86,9.542477195
87,9.673249914
88,32.290017248
89,11.720906502
90,12.736089779
91,30.657440858
92,9.594885871
93,9.792220766
94,145.735727671
95,34.745631399
96,160.850172716
97,164.685841146
98,10.039306292
99,178.645713539
