0,11.2560030833
1,7.87092009733
2,41.1330684453
3,10.895611171
4,64.669750303
5,51.0632194413
6,11.363665684
7,105.601810806
8,8.76989464933
9,56.0778029177
10,10.0756723393
11,147.154415742
12,8.884144895
13,58.941877081
14,9.50989852267
15,183.869634517
16,8.92538490233
17,66.4641612627
18,9.83965669933
19,256.445031884
